Symbol,ArzeshKole,userid,tradedate,karmozd
دیران,155500000,11983,7/10/2021,472720
دیران,155500000,11983,7/10/2021,472720
فولاژ,5088000,56,7/10/2021,15468
فولاژ,12153150,56,7/10/2021,36946
فولاژ,5034150,56,7/10/2021,15304
فولاژ,1672727700,56,7/10/2021,5085092
کحافظ,18060000,8811,7/10/2021,54902
کحافظ,4338620,8811,7/10/2021,13189
خودکفا,6731040,16227,7/10/2021,20462
دیران,77750000,11983,7/10/2021,236360
دیران,31075530,11983,7/10/2021,94470
دیران,24847520,11983,7/10/2021,75536
دیران,31272800,11983,7/10/2021,95069
دیران,49321800,11983,7/10/2021,149938
دیران,17061000,11983,7/10/2021,51865
دیران,358096500,11983,7/10/2021,1088613
فتوسا,421821,8102,7/10/2021,1282
خودکفا,11082240,16227,7/10/2021,33690
لطیف,529340,8102,7/10/2021,1609
خودرو,5499912,25567,7/10/2021,16720
خودرو,14580088,25567,7/10/2021,44323
کیسون,297210000,252,7/10/2021,903518
ضخود7072,3700000,27251,7/10/2021,2960
ضخود7072,70300000,27251,7/10/2021,56240
اعتلا,41957700,996,7/10/2021,127551
ولپارس,2204200,8811,7/10/2021,6701
ولپارس,6420000,8811,7/10/2021,19517
ولپارس,9959560,8811,7/10/2021,30277
دیران,19919550,11983,7/10/2021,60555
شستا,131000000,3197,7/10/2021,398240
ولپارس,2816240,8811,7/10/2021,8561
ولکار,1396825,40378,7/10/2021,4246
ولکار,1849821,40378,7/10/2021,5623
ولکار,11955237,40378,7/10/2021,36344
ولکار,6817371,40378,7/10/2021,20725
ولکار,5677200,40378,7/10/2021,17259
ولکار,47310000,40378,7/10/2021,143822
ولکار,32580240,40378,7/10/2021,99044
ولکار,9460000,40378,7/10/2021,28758
ولکار,6858500,40378,7/10/2021,20850
ولکار,6962560,40378,7/10/2021,21166
ولکار,25873100,40378,7/10/2021,78654
ولکار,5676000,40378,7/10/2021,17255
ولکار,37840000,40378,7/10/2021,115034
ولکار,5203000,40378,7/10/2021,15817
شدوص,18990000,19780,7/10/2021,57730
شدوص,56970000,19780,7/10/2021,173189
گکوثر,136974200,674,7/10/2021,416402
گکوثر,49916900,674,7/10/2021,151747
ولکار,59678410,40378,7/10/2021,181422
وتوکا,9760000,8811,7/10/2021,29670
دیران,44830650,11983,7/10/2021,136285
ولکار,2123770,40378,7/10/2021,6456
لطیف,78871660,40378,7/10/2021,239770
برکت,602360000,28812,7/10/2021,1831174
ولکار,3987390,40378,7/10/2021,12122
شفارس,11500000,28280,7/10/2021,34960
گکوثر,66108900,674,7/10/2021,200971
ضخود7072,3700000,27251,7/10/2021,2960
شدوص,37980000,19780,7/10/2021,115459
لپارس,75090,69980,7/10/2021,228
برکت,1221000,20715,7/10/2021,3712
دسینا,19430000,8811,7/10/2021,59067
لپارس,7509000,69980,7/10/2021,22827
شدوص,56970000,19780,7/10/2021,173189
دیران,428402500,11983,7/10/2021,1302344
لپارس,7509000,69980,7/10/2021,22827
وشهر,12226000,25570,7/10/2021,37167
خاذین,8817237,25567,7/10/2021,26804
دیران,31877500,11983,7/10/2021,96908
خگستر,249800000,761,7/10/2021,759392
دیران,399106300,11983,7/10/2021,1213283
خاذین,42435012,25567,7/10/2021,129002
وجامی,29812954,16900,7/10/2021,90631
دیران,157500000,40511,7/10/2021,478800
ولکار,108739200,40378,7/10/2021,330567
خگستر,5245800,13464,7/10/2021,15947
خگستر,32890484,13464,7/10/2021,99987
خگستر,49832629,13464,7/10/2021,151491
دیران,158000000,40511,7/10/2021,480320
گدنا,198450,8310,7/10/2021,603
دیران,158000000,40511,7/10/2021,480320
دیران,41822600,40511,7/10/2021,127141
دیران,116177400,40511,7/10/2021,353179
ضخود7072,70300000,27251,7/10/2021,56240
شسپا,52726260,31200,7/10/2021,160288
شسپا,25965000,31200,7/10/2021,78934
شسپا,18088950,31200,7/10/2021,54990
شسپا,6577800,31200,7/10/2021,19997
شسپا,31901200,31200,7/10/2021,96980
شسپا,188293200,31200,7/10/2021,572411
شسپا,71795000,31200,7/10/2021,218257
شسپا,82451800,31200,7/10/2021,250653
شسپا,7785000,31200,7/10/2021,23666
شسپا,26555500,31200,7/10/2021,80729
شسپا,10034000,31200,7/10/2021,30503
بوعلی,5654520,26844,7/10/2021,17190
لپارس,115563510,69980,7/10/2021,351313
شسپا,155457800,31200,7/10/2021,472592
دیران,158000000,40511,7/10/2021,480320
کمند,533581302,27251,7/10/2021,80037
کمند,468618698,27251,7/10/2021,70293
ذوب,153522760,674,7/10/2021,466709
ذوب,25977240,674,7/10/2021,78971
فگستر,402052,25984,7/10/2021,1222
شدوص,18990000,19780,7/10/2021,57730
شگویا,20202000,2137,7/10/2021,61414
فتوسا,424170,25984,7/10/2021,1289
دیران,158200000,40511,7/10/2021,480928
دیران,158400000,40511,7/10/2021,481536
ولکار,244660,40266,7/10/2021,744
خساپا,227683130,14822,7/10/2021,692157
خساپا,10019100,14822,7/10/2021,30458
خساپا,36700000,14822,7/10/2021,111568
خساپا,12953265,14822,7/10/2021,39378
خساپا,19924430,14822,7/10/2021,60570
خساپا,59720075,14822,7/10/2021,181549
غکورش,2820880,25984,7/10/2021,8575
مبین,20364960,8464,7/10/2021,61909
ضخود7072,3700000,27251,7/10/2021,2960
سفارس,800800,25100,7/10/2021,2434
دیران,10010860,40511,7/10/2021,30433
دیران,47370000,40511,7/10/2021,144005
کهمدا,5154420,15002,7/10/2021,15669
دماوند,55274990,10700,7/10/2021,168036
ضخود7073,2910000,27251,7/10/2021,2328
ضخود7073,20335000,27251,7/10/2021,16268
ضخود7073,2900000,27251,7/10/2021,2320
دماوند,5369400,10700,7/10/2021,16323
دماوند,8949000,10700,7/10/2021,27205
دماوند,228706610,10700,7/10/2021,695268
دیران,15730000,40511,7/10/2021,47819
دیران,141570000,40511,7/10/2021,430373
لطیف,529340,7899,7/10/2021,1609
ضخود7072,740000,27251,7/10/2021,592
وآذر,68140,25085,7/10/2021,207
نوین,52180000,19780,7/10/2021,158627
کاوه,312356250,11408,7/10/2021,949563
کاوه,24907500,11408,7/10/2021,75719
کاوه,71285280,11408,7/10/2021,216707
کاوه,235634080,11408,7/10/2021,716328
کاوه,340248370,11408,7/10/2021,1034355
کاوه,404400000,11408,7/10/2021,1229376
کاوه,633826020,11408,7/10/2021,1926831
ضخود7073,31900000,27251,7/10/2021,25520
خساپا,44945879,17258,7/10/2021,136635
خساپا,11091276,17258,7/10/2021,33717
خساپا,127587312,17258,7/10/2021,387865
پالایش,68990000,28843,7/10/2021,65541
دیران,15876000,40511,7/10/2021,48263
دیران,47250000,40511,7/10/2021,143640
دیران,37138500,40511,7/10/2021,112901
تمحرکه,7535000,16825,7/10/2021,22906
دیران,110124000,40511,7/10/2021,334777
دیران,47376000,40511,7/10/2021,144023
دیران,661920,40511,7/10/2021,2012
ضشنا8001,35000000,16355,7/10/2021,28000
دیران,156938080,40511,7/10/2021,477092
دیران,24380720,40511,7/10/2021,74117
نوین,1904935,19780,7/10/2021,5791
شیران,27361800,9731,7/10/2021,83180
نوین,50285065,19780,7/10/2021,152867
ضخود7072,6660000,27251,7/10/2021,5328
ولکار,244036,21548,7/10/2021,742
دیران,133219280,40511,7/10/2021,404987
دیران,24380720,40511,7/10/2021,74117
دیران,10007600,40511,7/10/2021,30423
ضخود7072,28665000,27251,7/10/2021,22932
برکت,8266160,21096,7/10/2021,25129
برکت,6637360,21096,7/10/2021,20178
دیران,141750000,40511,7/10/2021,430920
دیران,15750000,40511,7/10/2021,47880
دیران,31520000,40511,7/10/2021,95821
وسپهر,2040051,23917,7/10/2021,6202
سصفها,5990000,674,7/10/2021,18210
شیران,156030300,9731,7/10/2021,474332
والبر,51138000,747,7/10/2021,155460
سصفها,11980000,674,7/10/2021,36419
بموتو,5868000,6363,7/10/2021,17839
بموتو,22005000,6363,7/10/2021,66895
خصدرا,4770000,18491,7/10/2021,14501
مبین,330232760,8464,7/10/2021,1003908
سصفها,29950000,674,7/10/2021,91048
سیدکو,67400000,265,7/10/2021,204896
چدن,22595000,19780,7/10/2021,68689
لطیف,529340,41198,7/10/2021,1609
سصفها,5990000,674,7/10/2021,18210
دیران,157400000,40511,7/10/2021,478496
دیران,31520000,40511,7/10/2021,95821
ثبهساز,636000,11338,7/10/2021,1933
غمینو,8107620,8102,7/10/2021,24647
چدن,31813728,19780,7/10/2021,96714
دیران,60171680,40511,7/10/2021,182922
دیران,123918060,40511,7/10/2021,376711
چدن,13466272,19780,7/10/2021,40937
غمینو,547008,8102,7/10/2021,1663
غمینو,18231400,8102,7/10/2021,55423
غمینو,16574000,8102,7/10/2021,50385
غمینو,8287000,8102,7/10/2021,25192
غمینو,238272216,8102,7/10/2021,724348
حفارس,23424720,10388,7/10/2021,71211
حفارس,8431060,10388,7/10/2021,25630
حفارس,9944220,10388,7/10/2021,30230
غکورش,190500000,3358,7/10/2021,579120
چدن,76855568,19780,7/10/2021,233641
غمینو,41430000,8102,7/10/2021,125947
چدن,9076000,19780,7/10/2021,27591
اعتماد,112314000,32025,7/10/2021,16847
چدن,4828432,19780,7/10/2021,14678
مبین,18690000,9863,7/10/2021,56818
تملت,1434000,11338,7/10/2021,4359
لطیف,529340,30652,7/10/2021,1609
چدن,90760000,19780,7/10/2021,275910
چدن,8166600,19780,7/10/2021,24826
هرمز,3.05E+11,40339,7/10/2021,300000000
چدن,82573400,19780,7/10/2021,251023
چدن,45390000,19780,7/10/2021,137986
چدن,90780000,19780,7/10/2021,275971
چدن,61744017,19780,7/10/2021,187702
کزغال,18025000,14919,7/10/2021,54796
چدن,29035983,19780,7/10/2021,88269
البرز,185679100,41205,7/10/2021,564464
مبین,18790000,9863,7/10/2021,57122
بوعلی,250100000,31064,7/10/2021,760304
دیران,78900000,40511,7/10/2021,239856
دیران,40495400,40511,7/10/2021,123106
البرز,44009100,41205,7/10/2021,133788
البرز,15565420,41205,7/10/2021,47319
شگل,81400000,8871,7/10/2021,247456
دیران,38504600,40511,7/10/2021,117054
البرز,14861640,41205,7/10/2021,45179
مبین,327385800,41107,7/10/2021,995253
مبین,50614200,41107,7/10/2021,153867
البرز,5941000,41205,7/10/2021,18061
البرز,9140000,41205,7/10/2021,27786
کبافق,35401100,3358,7/10/2021,107619
دیران,9474000,40511,7/10/2021,28801
دیران,13476120,40511,7/10/2021,40967
دیران,11251140,40511,7/10/2021,34203
البرز,15058150,41205,7/10/2021,45777
البرز,200088310,41205,7/10/2021,608268
مبین,18970000,9863,7/10/2021,57669
وجامی,4969485,9865,7/10/2021,15107
چدن,90760000,19780,7/10/2021,275910
چدن,90780000,19780,7/10/2021,275971
دیران,23685000,40511,7/10/2021,72002
دیران,5068590,40511,7/10/2021,15409
اخزا815,7136928750,40471,7/10/2021,4282157
ومهان,67750000,19815,7/10/2021,205960
اخزا815,8274600000,40471,7/10/2021,4964760
چدن,90780000,19780,7/10/2021,275971
چدن,90780000,19780,7/10/2021,275971
دیران,23685000,40511,7/10/2021,72002
دیران,5526500,40511,7/10/2021,16801
دیران,49738500,40511,7/10/2021,151205
اخزا818,7954758600,40471,7/10/2021,4772855
پالایش,283231880,70238,7/10/2021,269070
پالایش,5034080,70238,7/10/2021,4782
پالایش,5034080,70238,7/10/2021,4782
پالایش,5516800,70238,7/10/2021,5241
پالایش,392877100,70238,7/10/2021,373233
پالایش,13790000,70238,7/10/2021,13101
پالایش,29441650,70238,7/10/2021,27970
پالایش,10342500,70238,7/10/2021,9825
پالایش,56539000,70238,7/10/2021,53712
پالایش,49919800,70238,7/10/2021,47424
پالایش,10342500,70238,7/10/2021,9825
پالایش,27373150,70238,7/10/2021,26004
پالایش,7032900,70238,7/10/2021,6681
بموتو,66249720,6363,7/10/2021,201399
بموتو,5046480,6363,7/10/2021,15341
بموتو,6689520,6363,7/10/2021,20336
بموتو,66414440,6363,7/10/2021,201900
بموتو,11734000,6363,7/10/2021,35671
بموتو,19220800,6363,7/10/2021,58431
بموتو,5860000,6363,7/10/2021,17814
اخزا818,7970600000,40471,7/10/2021,4782360
دیران,10793520,40511,7/10/2021,32812
دیران,39371100,40511,7/10/2021,119688
اخزا815,20683470190,40471,7/10/2021,12410082
بخاور,5911000,10388,7/10/2021,17969
ثبهساز,1435810,16993,7/10/2021,4365
ضخود7072,8085000,27251,7/10/2021,6468
وکار,15855950,14622,7/10/2021,48202
دارا یکم,2677180,4641,7/10/2021,2543
اخزا809,7945660515,40471,7/10/2021,4767396
اخزا809,15010714485,40471,7/10/2021,9006429
دارا یکم,12169000,4641,7/10/2021,11561
دارا یکم,21660820,4641,7/10/2021,20578
اخزا809,7945660515,40471,7/10/2021,4767396
شفن,6276000,465,7/10/2021,19079
البرز,412588740,41205,7/10/2021,1254270
بموتو,58248400,6363,7/10/2021,177075
وخارزم,29350000,22083,7/10/2021,89224
ضخود7072,24990000,27251,7/10/2021,19992
بموتو,11720000,6363,7/10/2021,35629
اخزا721,189199000,40471,7/10/2021,113519
اخزا721,3783976000,40471,7/10/2021,2270386
بموتو,117200000,6363,7/10/2021,356288
شاراک,70250940,1071,7/10/2021,213563
ضخود7072,730000,27251,7/10/2021,584
بوعلی,3903120,31594,7/10/2021,11865
شاراک,6831060,1071,7/10/2021,20766
والبر,9470000,747,7/10/2021,28789
زاگرس,23537900,21940,7/10/2021,71555
زاگرس,392496000,21940,7/10/2021,1193188
زاگرس,76544368,21940,7/10/2021,232695
زاگرس,157872000,21940,7/10/2021,479931
زاگرس,5200000,21940,7/10/2021,15808
زاگرس,176384000,21940,7/10/2021,536207
ثبهساز,1447200,24848,7/10/2021,4399
زاگرس,26625280,21940,7/10/2021,80941
زاگرس,26832000,21940,7/10/2021,81569
زاگرس,9984000,21940,7/10/2021,30351
زاگرس,5200000,21940,7/10/2021,15808
بموتو,58600000,6363,7/10/2021,178144
زاگرس,147680000,21940,7/10/2021,448947
بموتو,100616200,6363,7/10/2021,305873
زاگرس,199680000,21940,7/10/2021,607027
غپینو,15470000,31301,7/10/2021,47029
غپینو,281556000,31301,7/10/2021,855930
خشرق,14773300,690,7/10/2021,44911
بوعلی,3903120,31600,7/10/2021,11865
خگستر,43306968,13464,7/10/2021,131653
زاگرس,20830000,21940,7/10/2021,63323
زاگرس,10400000,21940,7/10/2021,31616
زاگرس,34944000,21940,7/10/2021,106230
فتوسا,426195,23755,7/10/2021,1296
زاگرس,38896000,21940,7/10/2021,118244
زاگرس,310960000,21940,7/10/2021,945318
فملی,20002700,24854,7/10/2021,60808
فملی,5388740,24854,7/10/2021,16382
زاگرس,20801000,21940,7/10/2021,63235
زاگرس,395200000,21940,7/10/2021,1201408
فملی,60083820,24854,7/10/2021,182655
فملی,12620000,24854,7/10/2021,38365
فملی,39853960,24854,7/10/2021,121156
فملی,99975640,24854,7/10/2021,303926
فملی,9263080,24854,7/10/2021,28160
زاگرس,20801000,21940,7/10/2021,63235
زاگرس,300768000,21940,7/10/2021,914335
زاگرس,19968000,21940,7/10/2021,60703
زاگرس,20800000,21940,7/10/2021,63232
زاگرس,5200000,21940,7/10/2021,15808
زاگرس,9776000,21940,7/10/2021,29719
زاگرس,5200000,21940,7/10/2021,15808
ضخود7072,74000000,27251,7/10/2021,59200
زاگرس,33488000,21940,7/10/2021,101804
تمحرکه,7535000,16825,7/10/2021,22906
زاگرس,10817040,21940,7/10/2021,32884
زاگرس,7280700,21940,7/10/2021,22133
زاگرس,93609000,21940,7/10/2021,284571
زاگرس,24962400,21940,7/10/2021,75886
زاگرس,184912000,21940,7/10/2021,562132
زاگرس,20800000,21940,7/10/2021,63232
زاگرس,281632000,21940,7/10/2021,856161
بفجر,27700000,1025,7/10/2021,84208
خشرق,65660400,516,7/10/2021,199608
خشرق,54900000,516,7/10/2021,166896
خشرق,269827400,516,7/10/2021,820275
اعتلا,25569400,41215,7/10/2021,77731
فسرب,24839500,31301,7/10/2021,75512
وآوا,110550128,2134,7/10/2021,336072
وآوا,49815285,2134,7/10/2021,151438
وآوا,5049000,2134,7/10/2021,15349
فسرب,5109840,31301,7/10/2021,15534
فسرب,5535660,31301,7/10/2021,16828
ثغرب,5003600,28775,7/10/2021,15211
صبا,32837400,1365,7/10/2021,99826
وآوا,250328266,2134,7/10/2021,760998
تمحرکه,7535000,16825,7/10/2021,22906
شپنا,303809040,14916,7/10/2021,923579
شپنا,185639170,14916,7/10/2021,564343
کمند,246541200,27251,7/10/2021,36981
کمند,755658800,27251,7/10/2021,113349
وآوا,11412836,19780,7/10/2021,34695
غپینو,76032000,31301,7/10/2021,231137
وآوا,5005734,19780,7/10/2021,15217
سرود,19186710,14822,7/10/2021,58328
سرود,44240000,14822,7/10/2021,134490
سرود,44240000,14822,7/10/2021,134490
سرود,44200000,14822,7/10/2021,134368
سرود,22100000,14822,7/10/2021,67184
سرود,22010000,14822,7/10/2021,66910
سرود,110050000,14822,7/10/2021,334552
سرود,65303670,14822,7/10/2021,198523
ضخود7073,57420000,27251,7/10/2021,45936
وآوا,15527870,19780,7/10/2021,47205
ضخود7073,577000,27251,7/10/2021,462
ضخود7072,3700000,27251,7/10/2021,2960
شجم,5345600,25130,7/10/2021,16251
ولکار,247936,20497,7/10/2021,754
خشرق,2047920,516,7/10/2021,6226
خشرق,12180000,516,7/10/2021,37027
خشرق,6432640,516,7/10/2021,19555
خشرق,19440000,516,7/10/2021,59098
خشرق,50094450,516,7/10/2021,152287
خشرق,25833500,516,7/10/2021,78534
خشرق,58515600,516,7/10/2021,177887
شستا,1192100,3829,7/10/2021,3624
شستا,7205000,3829,7/10/2021,21903
شستا,6550000,3829,7/10/2021,19912
شستا,9170000,3829,7/10/2021,27877
شستا,39300000,3829,7/10/2021,119472
شستا,7467000,3829,7/10/2021,22700
شستا,6248700,3829,7/10/2021,18996
بگیلان,6459000,28399,7/10/2021,19635
شستا,5895000,3829,7/10/2021,17921
شستا,7205000,3829,7/10/2021,21903
شستا,19846500,3829,7/10/2021,60333
شستا,38225800,3829,7/10/2021,116206
چدن,136440000,19780,7/10/2021,414778
چدن,90960000,19780,7/10/2021,276518
ثغرب,35815000,28775,7/10/2021,108878
ضخود7072,14800000,27251,7/10/2021,11840
مبین,2091100,8464,7/10/2021,6357
بساما,86111700,11794,7/10/2021,261780
تمحرکه,7535000,16825,7/10/2021,22906
وخارزم,88050000,9258,7/10/2021,267672
بساما,8173800,11794,7/10/2021,24848
وتوصا,5406500,31769,7/10/2021,16436
ضخود7072,16280000,27251,7/10/2021,13024
وآوا,154388,19780,7/10/2021,469
وآوا,14940008,19780,7/10/2021,45418
شصدف,5220150,20497,7/10/2021,15869
وآوا,5344200,19780,7/10/2021,16246
دیران,157900000,40511,7/10/2021,480016
وآوا,1763586,19780,7/10/2021,5361
شفن,6278000,465,7/10/2021,19085
وتوصا,19660000,31769,7/10/2021,59766
افق,146040000,743,7/10/2021,443962
وتوصا,12867470,31769,7/10/2021,39117
وتوصا,5111600,31769,7/10/2021,15539
ثغرب,36155000,28775,7/10/2021,109911
امین یکم,201580000,1893,7/10/2021,30237
وتوصا,6104430,31769,7/10/2021,18557
ولکار,249600,27904,7/10/2021,759
ولکار,249600,30006,7/10/2021,759
وآوا,5935000,19780,7/10/2021,18042
شاراک,13270000,465,7/10/2021,40341
وآوا,59300000,19780,7/10/2021,180272
وآوا,59300000,19780,7/10/2021,180272
وآوا,59300000,19780,7/10/2021,180272
شاراک,13270000,465,7/10/2021,40341
پارس,86990000,4234,7/10/2021,264450
پارس,18093920,4234,7/10/2021,55006
ولکار,250640,23636,7/10/2021,762
سپ,40830000,2061,7/10/2021,124123
خشرق,17178100,690,7/10/2021,52221
گدنا,219300,11794,7/10/2021,667
لطیف,529340,41210,7/10/2021,1609
خگستر,40659210,690,7/10/2021,123604
خگستر,83840790,690,7/10/2021,254876
ثپردیس,9046890,25590,7/10/2021,27503
برکت,5098750,68,7/10/2021,15500
قصفها,4089000,11794,7/10/2021,12431
فتوسا,422847,19205,7/10/2021,1285
شپدیس,237345970,4234,7/10/2021,721532
لطیف,529340,21588,7/10/2021,1609
برکت,19826800,1167,7/10/2021,60273
برکت,21053200,1167,7/10/2021,64002
خشرق,3042120,18499,7/10/2021,9248
خشرق,5017680,18499,7/10/2021,15254
خشرق,26664000,18499,7/10/2021,81059
خشرق,120700000,18499,7/10/2021,366928
خشرق,60300000,18499,7/10/2021,183312
خشرق,36180000,18499,7/10/2021,109987
خشرق,93652600,18499,7/10/2021,284704
خشرق,120500000,18499,7/10/2021,366320
خشرق,136924150,18499,7/10/2021,416249
قصفها,48111000,11794,7/10/2021,146257
ثغرب,11953760,28775,7/10/2021,36339
ثغرب,2606240,28775,7/10/2021,7923
ولساپا,2223711,18499,7/10/2021,6760
ولساپا,29610000,18499,7/10/2021,90014
ولساپا,9960400,18499,7/10/2021,30280
ولساپا,254216640,18499,7/10/2021,772819
ضخود7072,737000,27251,7/10/2021,590
ولکار,249080,19248,7/10/2021,757
تاپیکو,12950000,2137,7/10/2021,39368
اپال,54513000,1365,7/10/2021,165720
پالایش,20700000,70,7/10/2021,19665
ثغرب,36500000,28775,7/10/2021,110960
ضخود7072,38220000,27251,7/10/2021,30576
اعتلا,9991280,41215,7/10/2021,30373
ولپارس,317460,7597,7/10/2021,965
وبملت,287189400,25711,7/10/2021,873056
وبملت,15672000,25711,7/10/2021,47643
وبملت,6974040,25711,7/10/2021,21201
وبملت,7836000,25711,7/10/2021,23821
وبملت,7836000,25711,7/10/2021,23821
وبملت,5877000,25711,7/10/2021,17866
وبملت,131570358,25711,7/10/2021,399974
ضخود7072,35280000,27251,7/10/2021,28224
ضخود7073,29000000,27251,7/10/2021,23200
فملی,460197120,25711,7/10/2021,1398999
ضخود7072,3675000,27251,7/10/2021,2940
اعتلا,15866330,41215,7/10/2021,48234
اپال,41712540,1365,7/10/2021,126806
خگستر,104539440,690,7/10/2021,317800
خگستر,7440000,690,7/10/2021,22618
خگستر,12020560,690,7/10/2021,36543
اعتلا,7390000,41215,7/10/2021,22466
کنور,17808560,40866,7/10/2021,54138
کنور,205029720,40866,7/10/2021,623290
کنور,132986000,40866,7/10/2021,404277
کنور,19890080,40866,7/10/2021,60466
کنور,49378280,40866,7/10/2021,150110
کنور,21971600,40866,7/10/2021,66794
کنور,46256000,40866,7/10/2021,140618
کنور,598437000,40866,7/10/2021,1819248
کنور,23128000,40866,7/10/2021,70309
کنور,6938400,40866,7/10/2021,21093
کنور,5088160,40866,7/10/2021,15468
کنور,29488200,40866,7/10/2021,89644
اعتلا,25865000,41215,7/10/2021,78630
لطیف,529340,1893,7/10/2021,1609
خاذین,30860000,25567,7/10/2021,93814
ثغرب,36500000,28775,7/10/2021,110960
آسیا,65777775,1365,7/10/2021,199964
اعتلا,39854270,41215,7/10/2021,121157
کنور,28331800,40866,7/10/2021,86129
کنور,19600980,40866,7/10/2021,59587
کنور,10002860,40866,7/10/2021,30409
کنور,7169680,40866,7/10/2021,21796
کنور,19890080,40866,7/10/2021,60466
کنور,306156900,40866,7/10/2021,930717
کنور,57877820,40866,7/10/2021,175949
کنور,707369880,40866,7/10/2021,2150404
شکلر,5990300,41210,7/10/2021,18211
آسیا,5096005,1365,7/10/2021,15492
آسیا,30084200,1365,7/10/2021,91456
اعتلا,48035000,41215,7/10/2021,146026
برکت,2825550,68,7/10/2021,8590
برکت,6674850,68,7/10/2021,20292
برکت,20393100,68,7/10/2021,61995
کنور,853018460,40866,7/10/2021,2593176
کنور,303381540,40866,7/10/2021,922280
اعتلا,16893540,41215,7/10/2021,51356
آسیا,54858790,1365,7/10/2021,166771
اعتلا,7390000,41215,7/10/2021,22466
لطیف,529340,5361,7/10/2021,1609
آسیا,8077500,1365,7/10/2021,24556
ضخود7072,16882000,27251,7/10/2021,13506
آسیا,35900000,1365,7/10/2021,109136
اعتلا,59785100,41215,7/10/2021,181747
ثتران,542301,1084,7/10/2021,1649
فپنتا,39000000,9388,7/10/2021,118560
اعتلا,7390000,41215,7/10/2021,22466
والبر,4758300,747,7/10/2021,14465
والبر,8397000,747,7/10/2021,25527
والبر,21123120,747,7/10/2021,64214
والبر,46650000,747,7/10/2021,141816
والبر,7893180,747,7/10/2021,23995
والبر,18660000,747,7/10/2021,56726
اعتلا,5542500,41215,7/10/2021,16849
والبر,37320000,747,7/10/2021,113453
خگستر,123750000,690,7/10/2021,376200
والبر,66802800,747,7/10/2021,203081
اعتلا,5173000,41215,7/10/2021,15726
والبر,9330000,747,7/10/2021,28363
خگستر,12400000,13464,7/10/2021,37696
خگستر,5456000,13464,7/10/2021,16586
کماسه,46879200,13127,7/10/2021,142513
کماسه,3552600,13127,7/10/2021,10800
کماسه,184506000,13127,7/10/2021,560898
کماسه,110207000,13127,7/10/2021,335029
سشمال,90741760,13719,7/10/2021,275855
کماسه,15394600,13127,7/10/2021,46800
خگستر,184886480,13464,7/10/2021,562055
اعتلا,11824000,41215,7/10/2021,35945
والبر,46650000,747,7/10/2021,141816
وخارزم,6534450,14416,7/10/2021,19865
کماسه,7640000,13127,7/10/2021,23226
ضخود7072,734000,27251,7/10/2021,587
سشمال,191600000,13719,7/10/2021,582464
اعتلا,30232490,41215,7/10/2021,91907
والبر,139203600,747,7/10/2021,423179
وخارزم,17550000,14416,7/10/2021,53352
کماسه,13943000,13127,7/10/2021,42387
ثغرب,36590000,28775,7/10/2021,111234
وخارزم,117000000,14416,7/10/2021,355680
ضخود7072,7340000,27251,7/10/2021,5872
وخارزم,5165550,14416,7/10/2021,15703
شاراک,26600000,465,7/10/2021,80864
اعتلا,7390000,41215,7/10/2021,22466
لطیف,529340,1919,7/10/2021,1609
ثغرب,201766257,28775,7/10/2021,613369
اپال,195398280,1365,7/10/2021,594011
اپال,351986780,1365,7/10/2021,1070040
البرز,925068540,41205,7/10/2021,2812208
البرز,694891350,41205,7/10/2021,2112470
البرز,1133108650,41205,7/10/2021,3444650
البرز,694891350,41205,7/10/2021,2112470
البرز,676108650,41205,7/10/2021,2055370
زعف0008پ08,51600000,1786,7/10/2021,77400
سکه0012پ01,106502000,31767,7/10/2021,79877
سکه0012پ01,106502000,31767,7/10/2021,79877
سکه0012پ01,213004000,31767,7/10/2021,159753
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,5820000,40383,7/5/2021,17693
اپال,135800,40383,7/5/2021,413
اپال,5684200,40383,7/5/2021,17280
